date,state,district,pincode,bio_age_5_17,bio_age_17_
2025-01-03,Odisha,mayurbhanj,757035.0,182.0,232.0
2025-01-03,Gujarat,surat,394340.0,81.0,72.0
2025-01-03,Jammu And Kashmir,reasi,182301.0,63.0,79.0
2025-01-03,Madhya Pradesh,khandwa,450771.0,147.0,112.0
2025-01-03,West Bengal,north 24 parganas,743272.0,63.0,59.0
2025-01-03,Tamil Nadu,thiruvarur,614711.0,61.0,81.0
2025-01-03,Andhra Pradesh,east godavari,533433.0,41.0,51.0
2025-01-03,Andhra Pradesh,nellore,524314.0,74.0,140.0
2025-01-03,Chhattisgarh,sukma,494114.0,109.0,78.0
2025-01-03,Rajasthan,churu,331701.0,109.0,226.0
2025-01-03,Himachal Pradesh,solan,173201.0,11.0,13.0
2025-01-03,Telangana,mahabubnagar,509408.0,96.0,107.0
2025-01-03,Tamil Nadu,kanyakumari,629802.0,41.0,38.0
2025-01-03,Maharashtra,amravati,444603.0,101.0,288.0
2025-01-03,Assam,tinsukia,786158.0,64.0,46.0
2025-01-03,Himachal Pradesh,una,177207.0,49.0,77.0
2025-01-03,Karnataka,ballari,583221.0,55.0,8.0
2025-01-03,West Bengal,north 24 parganas,743234.0,86.0,93.0
2025-01-03,Telangana,khammam,507167.0,44.0,36.0
2025-01-03,Tamil Nadu,tiruvallur,600060.0,120.0,198.0
2025-01-03,Himachal Pradesh,kangra,176098.0,21.0,24.0
2025-01-03,Haryana,faridabad,121102.0,24.0,35.0
2025-01-03,Andhra Pradesh,prakasam,523241.0,117.0,77.0
2025-01-03,Tripura,west tripura,799212.0,357.0,375.0
2025-01-03,Maharashtra,beed,413229.0,46.0,110.0
2025-01-03,Jharkhand,ranchi,835103.0,574.0,1331.0
2025-01-03,Andhra Pradesh,vizianagaram,535002.0,463.0,290.0
2025-01-03,Rajasthan,pali,306902.0,131.0,295.0
2025-01-03,Bihar,khagaria,851201.0,357.0,506.0
2025-01-03,Chhattisgarh,bilaspur,495113.0,108.0,562.0
2025-01-03,Odisha,baleswar,756079.0,52.0,108.0
2025-01-03,Uttar Pradesh,varanasi,221101.0,607.0,364.0
2025-01-03,Gujarat,ahmedabad,380005.0,329.0,672.0
2025-01-03,Maharashtra,bhandara,441907.0,110.0,267.0
2025-01-03,West Bengal,bankura,722122.0,239.0,247.0
2025-01-03,Bihar,nawada,805122.0,501.0,931.0
2025-01-03,Andhra Pradesh,krishna,521137.0,103.0,109.0
2025-01-03,Maharashtra,aurangabad,431008.0,358.0,388.0
2025-01-03,Uttar Pradesh,balrampur,271306.0,223.0,180.0
2025-01-03,Tamil Nadu,cuddalore,606105.0,326.0,130.0
2025-01-03,Kerala,kannur,670674.0,29.0,67.0
2025-01-03,Kerala,alappuzha,690503.0,44.0,68.0
2025-01-03,Maharashtra,ratnagiri,415601.0,11.0,39.0
2025-01-03,Andhra Pradesh,chittoor,517561.0,216.0,63.0
2025-01-03,Arunachal Pradesh,longding,792131.0,113.0,119.0
2025-01-03,Kerala,kannur,670593.0,63.0,104.0
2025-01-03,Odisha,kendujhar,758046.0,74.0,128.0
2025-01-03,Andhra Pradesh,prakasam,523264.0,214.0,91.0
2025-01-03,Rajasthan,pali,306304.0,68.0,178.0
2025-01-03,West Bengal,hooghly,712503.0,53.0,80.0
2025-01-03,Andhra Pradesh,annamayya,517325.0,105.0,96.0
2025-01-03,Punjab,hoshiarpur,146110.0,25.0,38.0
2025-01-03,Gujarat,jamnagar,361010.0,42.0,45.0
2025-01-03,Karnataka,belgaum,591234.0,54.0,66.0
2025-01-03,Manipur,tamenglong,795125.0,23.0,60.0
2025-01-03,Tamil Nadu,thoothukkudi,628301.0,24.0,20.0
2025-01-03,Madhya Pradesh,rewa,486002.0,39.0,36.0
2025-01-03,Uttar Pradesh,gonda,271310.0,91.0,60.0
2025-01-03,Tamil Nadu,chengalpattu,603002.0,24.0,9.0
2025-01-03,Gujarat,ahmedabad,382463.0,25.0,31.0
2025-01-03,Tamil Nadu,namakkal,637206.0,29.0,37.0
2025-01-03,West Bengal,alipurduar,735217.0,20.0,39.0
2025-01-03,Gujarat,rajkot,363642.0,56.0,208.0
2025-01-03,Jammu And Kashmir,reasi,182313.0,271.0,732.0
2025-01-03,Bihar,nawada,805103.0,565.0,787.0
2025-01-03,Chhattisgarh,uttar bastar kanker,494334.0,60.0,311.0
2025-01-03,Karnataka,ballari,583217.0,18.0,9.0
2025-01-03,West Bengal,barddhaman,713166.0,75.0,70.0
2025-01-03,Gujarat,gandhinagar,382735.0,167.0,189.0
2025-01-03,West Bengal,uttar dinajpur,733215.0,227.0,405.0
2025-01-03,Kerala,alappuzha,690509.0,25.0,60.0
2025-01-03,Gujarat,ahmedabad,380060.0,153.0,306.0
2025-01-03,Maharashtra,satara,415109.0,270.0,586.0
2025-01-03,Rajasthan,jaisalmer,345023.0,119.0,166.0
2025-01-03,Uttar Pradesh,ghazipur,233304.0,389.0,309.0
2025-01-03,Andhra Pradesh,prakasam,523270.0,131.0,78.0
2025-01-03,Andhra Pradesh,chittoor,517502.0,124.0,60.0
2025-01-03,Madhya Pradesh,ashok nagar,473440.0,329.0,223.0
2025-01-03,Odisha,puri,752015.0,117.0,250.0
2025-01-03,Tripura,south tripura,799013.0,63.0,185.0
2025-01-03,Assam,nalbari,781339.0,25.0,3.0
2025-01-03,Tamil Nadu,tiruppur,642206.0,15.0,55.0
2025-01-03,Goa,north goa,403508.0,20.0,63.0
2025-01-03,Gujarat,kachchh,370650.0,86.0,77.0
2025-01-03,Uttar Pradesh,bahraich,271835.0,32.0,31.0
2025-01-03,Karnataka,gulbarga,585217.0,46.0,101.0
2025-01-03,Telangana,sangareddy,502296.0,47.0,17.0
2025-01-03,Kerala,kollam,691534.0,69.0,71.0
2025-01-03,West Bengal,nadia,741155.0,92.0,93.0
2025-01-03,Andhra Pradesh,east godavari,534316.0,20.0,23.0
2025-01-03,Punjab,jalandhar,144010.0,20.0,41.0
2025-01-03,Tamil Nadu,tenkasi,627415.0,16.0,6.0
2025-01-03,Uttar Pradesh,gorakhpur,273413.0,319.0,452.0
2025-01-03,Punjab,patiala,147111.0,256.0,1098.0
2025-01-03,Tripura,north tripura,799251.0,465.0,206.0
2025-01-03,Andhra Pradesh,prakasam,523111.0,70.0,65.0
2025-01-03,Maharashtra,gadchiroli,441207.0,306.0,739.0
2025-01-03,Maharashtra,palghar,401610.0,102.0,99.0
2025-01-03,Andhra Pradesh,nellore,524302.0,69.0,72.0
2025-01-03,Himachal Pradesh,shimla,171217.0,134.0,112.0
2025-01-03,Gujarat,ahmedabad,382210.0,256.0,406.0
2025-01-03,Gujarat,sabarkantha,383010.0,78.0,113.0
2025-01-03,Kerala,idukki,685582.0,33.0,63.0
2025-01-03,Madhya Pradesh,seoni,480991.0,309.0,227.0
2025-01-03,Rajasthan,dungarpur,314011.0,167.0,281.0
2025-01-03,West Bengal,purba medinipur,721442.0,61.0,68.0
2025-01-03,Andhra Pradesh,west godavari,534328.0,44.0,78.0
2025-01-03,Andhra Pradesh,anantapur,515231.0,48.0,101.0
2025-01-03,West Bengal,hooghly,712123.0,158.0,247.0
2025-01-03,West Bengal,dakshin dinajpur,733132.0,102.0,120.0
2025-01-03,Maharashtra,sangli,415301.0,282.0,374.0
2025-01-03,Karnataka,gulbarga,585103.0,133.0,257.0
2025-01-03,Karnataka,bengaluru,560100.0,238.0,356.0
2025-01-03,Kerala,kasaragod,671541.0,192.0,241.0
2025-01-03,Rajasthan,sawai madhopur,322703.0,61.0,189.0
2025-01-03,Assam,hailakandi,788165.0,18.0,22.0
2025-01-03,Odisha,baleshwar,756034.0,13.0,50.0
2025-01-03,Andhra Pradesh,alluri sitharama raju,533483.0,11.0,88.0
2025-01-03,Kerala,kannur,670612.0,36.0,52.0
2025-01-03,Assam,cachar,788011.0,14.0,9.0
2025-01-03,Punjab,kapurthala,144625.0,37.0,71.0
2025-01-03,West Bengal,bankura,722182.0,18.0,13.0
2025-01-03,Assam,kamrup,781350.0,13.0,10.0
2025-01-03,Assam,kamrup metro,781006.0,36.0,25.0
2025-01-03,Odisha,nayagarh,752092.0,89.0,132.0
2025-01-03,Jharkhand,west singhbhum,833214.0,2228.0,1279.0
2025-01-03,Andhra Pradesh,guntur,522261.0,118.0,60.0
2025-01-03,Uttar Pradesh,pilibhit,262121.0,546.0,282.0
2025-01-03,Tamil Nadu,the nilgiris,643217.0,338.0,325.0
2025-01-03,Odisha,gajapati,761015.0,183.0,471.0
2025-01-03,West Bengal,purba medinipur,721137.0,107.0,277.0
2025-01-03,Maharashtra,aurangabad,423701.0,694.0,1210.0
2025-01-03,Punjab,ludhiana,142032.0,86.0,262.0
2025-01-03,Madhya Pradesh,jabalpur,483225.0,303.0,386.0
2025-01-03,West Bengal,purba medinipur,721634.0,74.0,102.0
2025-01-03,Punjab,sangrur,148031.0,262.0,706.0
2025-01-03,Haryana,sonipat,131305.0,51.0,116.0
2025-01-03,Jharkhand,bokaro,827004.0,39.0,68.0
2025-01-03,Punjab,fatehgarh sahib,140412.0,209.0,350.0
2025-01-03,Tamil Nadu,pudukkottai,621312.0,25.0,38.0
2025-01-03,Rajasthan,karauli,322230.0,521.0,650.0
2025-01-03,Andhra Pradesh,ananthapur,515741.0,102.0,15.0
2025-01-03,Rajasthan,nagaur,341022.0,196.0,219.0
2025-01-03,Kerala,ernakulam,682301.0,47.0,104.0
2025-01-03,Telangana,jogulamba gadwal,509126.0,119.0,87.0
2025-01-03,Uttar Pradesh,saharanpur,247769.0,164.0,68.0
2025-01-03,Tamil Nadu,namakkal,637002.0,167.0,304.0
2025-01-03,Mizoram,lunglei,796691.0,189.0,72.0
2025-01-03,Gujarat,mahisagar,389220.0,120.0,145.0
2025-01-03,Andhra Pradesh,west godavari,534204.0,58.0,46.0
2025-01-03,Bihar,banka,813118.0,67.0,165.0
2025-01-03,Odisha,kalahandi,766031.0,73.0,109.0
2025-01-03,Rajasthan,alwar,301714.0,36.0,63.0
2025-01-03,West Bengal,barddhaman,713403.0,196.0,167.0
2025-01-03,West Bengal,malda,732212.0,20.0,40.0
2025-01-03,Uttar Pradesh,jaunpur,222108.0,34.0,21.0
2025-01-03,West Bengal,hooghly,712408.0,69.0,114.0
2025-01-03,Uttar Pradesh,faizabad,224234.0,83.0,30.0
2025-01-03,Karnataka,hasan,573214.0,11.0,31.0
2025-01-03,West Bengal,hooghly,712247.0,38.0,47.0
2025-01-03,Madhya Pradesh,rajgarh,465693.0,721.0,1008.0
2025-01-03,Maharashtra,ahmadnagar,414503.0,71.0,516.0
2025-01-03,Maharashtra,parbhani,431510.0,202.0,369.0
2025-01-03,Madhya Pradesh,betul,460557.0,63.0,124.0
2025-01-03,Andhra Pradesh,vizianagaram,535522.0,151.0,78.0
2025-01-03,Tamil Nadu,tirunelveli,627809.0,122.0,147.0
2025-01-03,Karnataka,dharwad,580024.0,1377.0,1158.0
2025-01-03,Uttar Pradesh,sonbhadra,231217.0,257.0,147.0
2025-01-03,Andhra Pradesh,kurnool,518343.0,177.0,62.0
2025-01-03,Uttar Pradesh,shrawasti,271871.0,206.0,179.0
2025-01-03,Karnataka,bellary,583130.0,110.0,86.0
2025-01-03,Tamil Nadu,coimbatore,641045.0,210.0,697.0
2025-01-03,Tamil Nadu,erode,638104.0,128.0,299.0
2025-01-03,Bihar,rohtas,802226.0,95.0,81.0
2025-01-03,Haryana,yamuna nagar,135021.0,137.0,246.0
2025-01-03,Odisha,mayurbhanj,757040.0,199.0,302.0
2025-01-03,Bihar,patna,803214.0,314.0,373.0
2025-01-03,Uttar Pradesh,sultanpur,228161.0,279.0,217.0
2025-01-03,Tripura,dhalai  *,799204.0,30.0,72.0
2025-01-03,Odisha,koraput,764038.0,170.0,444.0
2025-01-03,Bihar,siwan,841240.0,53.0,74.0
2025-01-03,Bihar,saran,841460.0,128.0,209.0
2025-01-03,Andhra Pradesh,warangal,506165.0,27.0,82.0
2025-01-03,Karnataka,haveri *,581111.0,10.0,10.0
2025-01-03,Kerala,wayanad,673123.0,21.0,47.0
2025-01-03,Rajasthan,ajmer,305024.0,45.0,37.0
2025-01-03,Kerala,idukki,685532.0,14.0,38.0
2025-01-03,Karnataka,belagavi,591118.0,23.0,10.0
2025-01-03,Maharashtra,sindhudurg,416605.0,10.0,55.0
2025-01-03,Odisha,baleshwar,756049.0,15.0,9.0
2025-01-03,Maharashtra,nandurbar,425418.0,532.0,620.0
2025-01-03,Andhra Pradesh,ananthapur,515321.0,69.0,8.0
2025-01-03,Gujarat,junagadh,362227.0,37.0,70.0
2025-01-03,Tamil Nadu,erode,638004.0,406.0,551.0
2025-01-03,West Bengal,murshidabad,742134.0,274.0,575.0
2025-01-03,Uttar Pradesh,aligarh,202002.0,970.0,299.0
2025-01-03,Rajasthan,alwar,301701.0,206.0,336.0
2025-01-03,Mizoram,lunglei,796571.0,586.0,210.0
2025-01-03,Andhra Pradesh,khammam,507101.0,59.0,162.0
2025-01-03,Rajasthan,dausa,321609.0,84.0,183.0
2025-01-03,Bihar,saran,841216.0,102.0,139.0
2025-01-03,Jharkhand,ranchi,829205.0,107.0,150.0
2025-01-03,Uttar Pradesh,kheri,262805.0,292.0,110.0
2025-01-03,Bihar,bhojpur,802209.0,95.0,299.0
2025-01-03,Andhra Pradesh,adilabad,504251.0,27.0,231.0
2025-01-03,Gujarat,morbi,363351.0,27.0,11.0
2025-01-03,Tamil Nadu,tiruchirappalli,621010.0,93.0,206.0
2025-01-03,Jharkhand,east singhbhum,832106.0,53.0,61.0
2025-01-03,Tamil Nadu,chennai,600031.0,58.0,99.0
2025-01-03,Andhra Pradesh,alluri sitharama raju,507129.0,28.0,27.0
2025-01-03,Maharashtra,ratnagiri,415602.0,20.0,56.0
2025-01-03,Andhra Pradesh,adilabad,504346.0,17.0,98.0
2025-01-03,Andhra Pradesh,prakasam,523336.0,29.0,22.0
2025-01-03,Kerala,malappuram,676105.0,22.0,28.0
2025-01-03,Madhya Pradesh,sehore,466118.0,65.0,85.0
2025-01-03,Tamil Nadu,coimbatore,642124.0,15.0,19.0
2025-01-03,Telangana,sangareddy,502345.0,27.0,12.0
2025-01-03,Punjab,shaheed bhagat singh nagar,144508.0,10.0,21.0
2025-01-03,Odisha,khorda,751009.0,45.0,58.0
2025-01-03,Bihar,madhubani,847229.0,408.0,550.0
2025-01-03,Madhya Pradesh,indore,452009.0,478.0,562.0
2025-01-03,Chhattisgarh,baloda bazar,493526.0,162.0,394.0
2025-01-03,Gujarat,surendra nagar,382775.0,190.0,279.0
2025-01-03,Andhra Pradesh,ananthapuramu,515231.0,267.0,34.0
2025-01-03,Maharashtra,kolhapur,416113.0,42.0,134.0
2025-01-03,Jharkhand,ramgarh,825326.0,13.0,6.0
2025-01-03,Tripura,north tripura,799270.0,721.0,372.0
2025-01-03,Uttar Pradesh,pilibhit,262203.0,491.0,401.0
2025-01-03,Manipur,chandel,795102.0,24.0,80.0
2025-01-03,Rajasthan,baran,325220.0,444.0,711.0
2025-01-03,Bihar,madhubani,847421.0,350.0,610.0
2025-01-03,Kerala,thrissur,680655.0,24.0,24.0
2025-01-03,Gujarat,vadodara,391250.0,49.0,71.0
2025-01-03,West Bengal,hooghly,712413.0,162.0,152.0
2025-01-03,Odisha,sundergarh,770012.0,108.0,164.0
2025-01-03,Tamil Nadu,coimbatore,641062.0,112.0,367.0
2025-01-03,Uttar Pradesh,fatehpur,212645.0,225.0,202.0
2025-01-03,Gujarat,patan,384246.0,41.0,126.0
2025-01-03,Karnataka,bangalore,560039.0,33.0,189.0
2025-01-03,Telangana,rajanna sircilla,505524.0,19.0,63.0
2025-01-03,West Bengal,maldah,732128.0,10.0,64.0
2025-01-03,Himachal Pradesh,sirmaur,173229.0,49.0,49.0
2025-01-03,Tamil Nadu,namakkal,636301.0,51.0,60.0
2025-01-03,Madhya Pradesh,east nimar,450051.0,20.0,107.0
2025-01-03,Assam,tinsukia,786190.0,11.0,14.0
2025-01-03,Kerala,palakkad,679551.0,20.0,39.0
2025-01-03,Bihar,vaishali,844102.0,612.0,807.0
2025-01-03,Odisha,bargarh,768040.0,178.0,215.0
2025-01-03,Madhya Pradesh,shahdol,484669.0,212.0,780.0
2025-01-03,Tamil Nadu,tiruppur,642203.0,133.0,185.0
2025-01-03,Uttar Pradesh,deoria,274603.0,235.0,201.0
2025-01-03,Tamil Nadu,thanjavur,613006.0,161.0,359.0
2025-01-03,Jharkhand,seraikela-kharsawan,832403.0,396.0,355.0
2025-01-03,Tamil Nadu,dindigul,624702.0,140.0,230.0
2025-01-03,Maharashtra,yavatmal,445101.0,240.0,459.0
2025-01-03,Uttar Pradesh,jalaun,285125.0,364.0,136.0
2025-01-03,Maharashtra,nashik,422211.0,326.0,1352.0
2025-01-03,Telangana,adilabad,504309.0,157.0,247.0
2025-01-03,Bihar,madhubani,847304.0,322.0,480.0
2025-01-03,Madhya Pradesh,agar malwa,465447.0,132.0,244.0
2025-01-03,Madhya Pradesh,satna,485666.0,255.0,289.0
2025-01-03,Gujarat,mahesana,384210.0,201.0,224.0
2025-01-03,Uttar Pradesh,azamgarh,276204.0,294.0,373.0
2025-01-03,Gujarat,bhavnagar,364070.0,79.0,133.0
2025-01-03,Andhra Pradesh,visakhapatnam,530046.0,244.0,260.0
2025-01-03,Madhya Pradesh,khandwa,450110.0,55.0,33.0
2025-01-03,Uttar Pradesh,sant kabir nagar,272126.0,232.0,234.0
2025-01-03,Madhya Pradesh,satna,485441.0,182.0,212.0
2025-01-03,Karnataka,bellary,583212.0,100.0,192.0
2025-01-03,Maharashtra,ratnagiri,415609.0,20.0,65.0
2025-01-03,Andhra Pradesh,warangal,506015.0,19.0,113.0
2025-01-03,Uttar Pradesh,sambhal,202411.0,148.0,47.0
2025-01-03,Tamil Nadu,tiruvallur,600098.0,24.0,28.0
2025-01-03,Uttar Pradesh,bareilly,243403.0,35.0,12.0
2025-01-03,Gujarat,surendra nagar,363035.0,58.0,50.0
2025-01-03,Rajasthan,ajmer,305816.0,14.0,27.0
2025-01-03,Tamil Nadu,vellore,632405.0,27.0,34.0
2025-01-03,Karnataka,uttara kannada,581354.0,27.0,52.0
2025-01-03,Maharashtra,chandrapur,442501.0,18.0,12.0
2025-01-03,Bihar,muzaffarpur,843109.0,586.0,601.0
2025-01-03,Andhra Pradesh,prakasam,523271.0,82.0,55.0
2025-01-03,Maharashtra,latur,413511.0,386.0,782.0
2025-01-03,Rajasthan,bundi,323001.0,415.0,661.0
2025-01-03,Odisha,sonapur,767016.0,199.0,268.0
2025-01-03,Madhya Pradesh,niwari,472337.0,32.0,24.0
2025-01-03,Gujarat,sabarkantha,383276.0,39.0,103.0
2025-01-03,Jammu And Kashmir,anantnag,192201.0,316.0,556.0
2025-01-03,West Bengal,jalpaiguri,735218.0,97.0,80.0
2025-01-03,Andhra Pradesh,west godavari,534425.0,217.0,120.0
2025-01-03,West Bengal,kolkata,700018.0,65.0,207.0
2025-01-03,Tamil Nadu,ariyalur,621710.0,151.0,171.0
2025-01-03,Jharkhand,deoghar,814142.0,275.0,232.0
2025-01-03,Gujarat,vadodara,391168.0,71.0,512.0
2025-01-03,Uttar Pradesh,mathura,281204.0,804.0,243.0
2025-01-03,Kerala,palakkad,678623.0,65.0,84.0
2025-01-03,Odisha,baleswar,756037.0,44.0,63.0
2025-01-03,Telangana,nirmal,504310.0,24.0,22.0
2025-01-03,Andhra Pradesh,medak,502246.0,12.0,34.0
2025-01-03,Uttar Pradesh,bara banki,225125.0,12.0,28.0
2025-01-03,Maharashtra,mumbai city,400010.0,100.0,61.0
2025-01-03,Assam,darrang,784116.0,66.0,186.0
2025-01-03,Gujarat,surendra nagar,363435.0,42.0,49.0
2025-01-03,Tamil Nadu,ramanathapuram,623608.0,102.0,87.0
2025-01-03,Gujarat,kachchh,370645.0,68.0,80.0
2025-01-03,Kerala,thrissur,680733.0,72.0,27.0
2025-01-03,Bihar,patna,803206.0,26.0,48.0
2025-01-03,Kerala,palakkad,678545.0,12.0,23.0
2025-01-03,Tamil Nadu,kanniyakumari,629162.0,22.0,60.0
2025-01-03,Ladakh,kargil,194102.0,18.0,28.0
2025-01-03,Karnataka,kolar,563119.0,37.0,59.0
2025-01-03,Gujarat,kachchh,370210.0,28.0,22.0
2025-01-03,Maharashtra,buldhana,443402.0,449.0,574.0
2025-01-03,Punjab,ludhiana,141008.0,1193.0,1854.0
2025-01-03,Karnataka,bangalore,560068.0,150.0,493.0
2025-01-03,Assam,barpeta,781305.0,256.0,62.0
2025-01-03,Bihar,patna,803202.0,721.0,880.0
2025-01-03,Maharashtra,nashik,422306.0,246.0,452.0
2025-01-03,Bihar,samastipur,847301.0,202.0,288.0
2025-01-03,Andhra Pradesh,cuddapah,516349.0,87.0,31.0
2025-01-03,Odisha,bargarh,768104.0,198.0,382.0
2025-01-03,Maharashtra,kolhapur,416236.0,43.0,83.0
2025-01-03,Bihar,vaishali,844119.0,176.0,266.0
2025-01-03,Uttar Pradesh,sant ravidas nagar,221310.0,338.0,121.0
2025-01-03,Andhra Pradesh,east godavari,533124.0,78.0,64.0
2025-01-03,Maharashtra,ratnagiri,415706.0,38.0,68.0
2025-01-03,West Bengal,jalpaiguri,735212.0,107.0,64.0
2025-01-03,Uttar Pradesh,bara banki,227302.0,325.0,137.0
2025-01-03,Madhya Pradesh,umaria,484001.0,69.0,272.0
2025-01-03,Punjab,hoshiarpur,144523.0,74.0,171.0
2025-01-03,Tamil Nadu,ramanathapuram,623504.0,253.0,472.0
2025-01-03,Daman And Diu,diu,362540.0,101.0,26.0
2025-01-03,Punjab,ludhiana,142022.0,110.0,118.0
2025-01-03,West Bengal,barddhaman,713151.0,103.0,117.0
2025-01-03,Punjab,sas nagar (mohali),140308.0,80.0,86.0
2025-01-03,Gujarat,banaskantha,385135.0,155.0,165.0
2025-01-03,Assam,marigaon,782412.0,118.0,48.0
2025-01-03,Andhra Pradesh,east godavari,534341.0,12.0,11.0
2025-01-03,Telangana,mahabubabad,506324.0,28.0,51.0
2025-01-03,Andhra Pradesh,anantapur,515305.0,35.0,48.0
2025-01-03,Karnataka,gadag *,582116.0,18.0,19.0
2025-01-03,Madhya Pradesh,jabalpur,482020.0,46.0,52.0
2025-01-03,Goa,north goa,403529.0,10.0,4.0
2025-01-03,Uttar Pradesh,kannauj,209747.0,89.0,108.0
2025-01-03,Tamil Nadu,coimbatore,641044.0,28.0,73.0
2025-01-03,Assam,kamrup metro,781037.0,21.0,19.0
2025-01-03,West Bengal,haora,711412.0,18.0,33.0
2025-01-03,Telangana,nizamabad,503174.0,12.0,3.0
2025-01-03,Gujarat,mahisagar,388260.0,163.0,124.0
2025-01-03,Tamil Nadu,viluppuram,607209.0,109.0,91.0
2025-01-03,Madhya Pradesh,tikamgarh,472005.0,163.0,383.0
2025-01-03,Andhra Pradesh,ananthapur,515211.0,129.0,21.0
2025-01-03,Madhya Pradesh,mandsaur,458880.0,461.0,880.0
2025-01-03,Gujarat,tapi,394680.0,52.0,81.0
2025-01-03,Tamil Nadu,tiruvallur,600053.0,438.0,706.0
2025-01-03,Kerala,kozhikode,673003.0,132.0,191.0
2025-01-03,Madhya Pradesh,rajgarh,465683.0,649.0,1340.0
2025-01-03,Kerala,kannur,670622.0,51.0,95.0
2025-01-03,Maharashtra,pune,412304.0,77.0,84.0
2025-01-03,Bihar,gopalganj,841440.0,216.0,283.0
2025-01-03,Uttarakhand,almora,263623.0,66.0,72.0
2025-01-03,Bihar,sheikhpura,811304.0,229.0,461.0
2025-01-03,Tamil Nadu,cuddalore,608201.0,198.0,158.0
2025-01-03,Karnataka,mysore,570007.0,34.0,154.0
2025-01-03,Tamil Nadu,kanniyakumari,629176.0,20.0,53.0
2025-01-03,West Bengal,darjiling,734429.0,15.0,95.0
2025-01-03,Tripura,sepahijala,799100.0,304.0,44.0
2025-01-03,Andhra Pradesh,east godavari,533445.0,87.0,88.0
2025-01-03,Andhra Pradesh,east godavari,533263.0,88.0,37.0
2025-01-03,Maharashtra,sindhudurg,416801.0,31.0,57.0
2025-01-03,Andhra Pradesh,chittoor,517620.0,86.0,52.0
2025-01-03,Kerala,palakkad,678682.0,63.0,75.0
2025-01-03,Tamil Nadu,tirupattur,635852.0,47.0,30.0
2025-01-03,Odisha,jagatsinghapur,754130.0,18.0,32.0
2025-01-03,Andhra Pradesh,srikakulam,535557.0,33.0,26.0
2025-01-03,Assam,barpeta,781312.0,114.0,13.0
2025-01-03,Jharkhand,garhwa,822129.0,22.0,58.0
2025-01-03,Karnataka,chickmagalur,577146.0,12.0,48.0
2025-01-03,Tamil Nadu,kancheepuram,631603.0,65.0,32.0
2025-01-03,Tamil Nadu,kancheepuram,600130.0,15.0,7.0
2025-01-03,Bihar,supaul,852137.0,383.0,648.0
2025-01-03,Himachal Pradesh,sirmaur,173025.0,469.0,467.0
2025-01-03,Uttar Pradesh,siddharthnagar,272207.0,377.0,329.0
2025-01-03,Andhra Pradesh,guntur,522003.0,330.0,300.0
2025-01-03,Tamil Nadu,madurai,625301.0,155.0,250.0
2025-01-03,Bihar,kishanganj,855115.0,1047.0,851.0
2025-01-03,Tamil Nadu,villupuram,605108.0,387.0,93.0
2025-01-03,Andhra Pradesh,anakapalli,531117.0,13.0,2.0
2025-01-03,Punjab,sri muktsar sahib,151211.0,142.0,377.0
2025-01-03,Chhattisgarh,balod,491223.0,90.0,591.0
2025-01-03,Telangana,mahabubnagar,509206.0,177.0,187.0
2025-01-03,Karnataka,bangalore,560062.0,60.0,180.0
2025-01-03,Tamil Nadu,thanjavur,614602.0,246.0,380.0
2025-01-03,Tamil Nadu,coimbatore,642110.0,77.0,101.0
2025-01-03,Bihar,samastipur,848130.0,325.0,530.0
2025-01-03,Madhya Pradesh,rewa,486335.0,1049.0,664.0
2025-01-03,Tamil Nadu,villupuram,606102.0,320.0,73.0
2025-01-03,Madhya Pradesh,mandsaur,458771.0,24.0,38.0
2025-01-03,Uttar Pradesh,saharanpur,247002.0,56.0,31.0
2025-01-03,Karnataka,raichur,584138.0,63.0,110.0
2025-01-03,Karnataka,davangere,577525.0,44.0,108.0
2025-01-03,Jharkhand,gumla,835229.0,216.0,412.0
2025-01-03,Kerala,kozhikode,673506.0,57.0,112.0
2025-01-03,Odisha,jajapur,754292.0,39.0,72.0
2025-01-03,Rajasthan,nagaur,341318.0,73.0,134.0
2025-01-03,Odisha,kendrapara,754142.0,21.0,49.0
2025-01-03,West Bengal,barddhaman,713168.0,22.0,20.0
2025-01-03,Tamil Nadu,vellore,632209.0,60.0,56.0
2025-01-03,Telangana,siddipet,502114.0,12.0,15.0
2025-01-03,Tamil Nadu,thanjavur,614015.0,10.0,29.0
2025-01-03,Karnataka,belgaum,591308.0,15.0,16.0
2025-01-03,Maharashtra,ahmadnagar,414601.0,37.0,268.0
2025-01-03,Madhya Pradesh,hoshangabad,461221.0,234.0,324.0
2025-01-03,Uttar Pradesh,mirzapur,231501.0,522.0,246.0
2025-01-03,Maharashtra,nanded,431709.0,635.0,1071.0
2025-01-03,Uttar Pradesh,varanasi,221208.0,405.0,183.0
2025-01-03,Bihar,west champaran,845454.0,683.0,1048.0
2025-01-03,Uttar Pradesh,deoria,274182.0,280.0,130.0
2025-01-03,Haryana,rohtak,124021.0,89.0,252.0
2025-01-03,Assam,cachar,788025.0,73.0,41.0
2025-01-03,Madhya Pradesh,neemuch,458118.0,156.0,195.0
2025-01-03,Jharkhand,dhanbad,828201.0,639.0,1015.0
2025-01-03,Uttar Pradesh,ghazipur,232328.0,350.0,111.0
2025-01-03,Himachal Pradesh,hamirpur,176041.0,108.0,140.0
2025-01-03,Rajasthan,jodhpur,342603.0,227.0,315.0
2025-01-03,Delhi,central delhi,110012.0,206.0,274.0
2025-01-03,Kerala,alappuzha,690107.0,34.0,42.0
