date,state,district,pincode,demo_age_5_17,demo_age_17_
2025-12-03,Andhra Pradesh,n. t. r,520013,4.0,17.0
2025-12-03,Andhra Pradesh,n. t. r,520015,2.0,19.0
2025-12-03,Andhra Pradesh,n. t. r,521104,0.0,2.0
2025-12-03,Andhra Pradesh,n. t. r,521175,1.0,5.0
2025-12-03,Andhra Pradesh,n. t. r,521229,0.0,3.0
2025-12-03,Andhra Pradesh,n. t. r,521241,1.0,2.0
2025-12-03,Andhra Pradesh,nalgonda,508004,0.0,3.0
2025-12-03,Andhra Pradesh,nalgonda,508105,0.0,1.0
2025-12-03,Andhra Pradesh,nalgonda,508116,0.0,7.0
2025-12-03,Andhra Pradesh,nalgonda,508204,0.0,9.0
2025-12-03,Andhra Pradesh,nalgonda,508206,2.0,18.0
2025-12-03,Andhra Pradesh,nalgonda,508217,0.0,5.0
2025-12-03,Andhra Pradesh,nalgonda,508246,0.0,7.0
2025-12-03,Andhra Pradesh,nalgonda,508254,0.0,6.0
2025-12-03,Andhra Pradesh,nalgonda,508377,0.0,4.0
2025-12-03,Andhra Pradesh,nandyal,518122,0.0,2.0
2025-12-03,Andhra Pradesh,nandyal,518165,0.0,1.0
2025-12-03,Andhra Pradesh,nandyal,518206,0.0,1.0
2025-12-03,Andhra Pradesh,nandyal,518512,0.0,2.0
2025-12-03,Andhra Pradesh,nandyal,518533,1.0,7.0
2025-12-03,Andhra Pradesh,nandyal,518553,0.0,6.0
2025-12-03,Andhra Pradesh,nandyal,518593,1.0,0.0
2025-12-03,Andhra Pradesh,nellore,524101,0.0,7.0
2025-12-03,Andhra Pradesh,nellore,524226,1.0,6.0
2025-12-03,Andhra Pradesh,nellore,524230,0.0,6.0
2025-12-03,Andhra Pradesh,nellore,524234,0.0,2.0
2025-12-03,Andhra Pradesh,nellore,524239,0.0,5.0
2025-12-03,Andhra Pradesh,nellore,524304,1.0,2.0
2025-12-03,Andhra Pradesh,nellore,524306,0.0,4.0
2025-12-03,Andhra Pradesh,nellore,524310,1.0,2.0
2025-12-03,Andhra Pradesh,nellore,524311,1.0,7.0
2025-12-03,Andhra Pradesh,nellore,524323,1.0,0.0
2025-12-03,Andhra Pradesh,nellore,524344,1.0,3.0
2025-12-03,Andhra Pradesh,nellore,524404,0.0,5.0
2025-12-03,Andhra Pradesh,nellore,524412,0.0,10.0
2025-12-03,Andhra Pradesh,nellore,524414,1.0,2.0
2025-12-03,Andhra Pradesh,nellore,524415,0.0,3.0
2025-12-03,Andhra Pradesh,nellore,524421,2.0,5.0
2025-12-03,Andhra Pradesh,nizamabad,503003,1.0,4.0
2025-12-03,Andhra Pradesh,nizamabad,503224,2.0,5.0
2025-12-03,Andhra Pradesh,nizamabad,503302,1.0,0.0
2025-12-03,Andhra Pradesh,nizamabad,503308,0.0,1.0
2025-12-03,Andhra Pradesh,palnadu,522402,0.0,2.0
2025-12-03,Andhra Pradesh,palnadu,522403,0.0,4.0
2025-12-03,Andhra Pradesh,palnadu,522412,0.0,2.0
2025-12-03,Andhra Pradesh,palnadu,522414,0.0,5.0
2025-12-03,Andhra Pradesh,palnadu,522415,0.0,1.0
2025-12-03,Andhra Pradesh,palnadu,522613,0.0,1.0
2025-12-03,Andhra Pradesh,palnadu,522647,0.0,14.0
2025-12-03,Andhra Pradesh,palnadu,522649,0.0,3.0
2025-12-03,Andhra Pradesh,palnadu,522661,0.0,1.0
2025-12-03,Andhra Pradesh,parvathipuram manyam,535523,4.0,2.0
2025-12-03,Andhra Pradesh,parvathipuram manyam,535525,0.0,3.0
2025-12-03,Andhra Pradesh,parvathipuram manyam,535546,0.0,5.0
2025-12-03,Andhra Pradesh,parvathipuram manyam,535547,1.0,0.0
2025-12-03,Andhra Pradesh,parvathipuram manyam,535591,0.0,2.0
2025-12-03,Andhra Pradesh,parvathipuram manyam,535592,0.0,7.0
2025-12-03,Andhra Pradesh,prakasam,523001,6.0,41.0
2025-12-03,Andhra Pradesh,prakasam,523101,1.0,21.0
2025-12-03,Andhra Pradesh,prakasam,523109,2.0,11.0
2025-12-03,Andhra Pradesh,prakasam,523117,3.0,3.0
2025-12-03,Andhra Pradesh,prakasam,523183,1.0,11.0
2025-12-03,Andhra Pradesh,prakasam,523186,1.0,5.0
2025-12-03,Andhra Pradesh,prakasam,523240,3.0,20.0
2025-12-03,Andhra Pradesh,prakasam,523252,2.0,6.0
2025-12-03,Andhra Pradesh,prakasam,523265,1.0,10.0
2025-12-03,Andhra Pradesh,prakasam,523270,1.0,17.0
2025-12-03,Andhra Pradesh,prakasam,523273,2.0,2.0
2025-12-03,Andhra Pradesh,prakasam,523280,0.0,7.0
2025-12-03,Andhra Pradesh,prakasam,523286,4.0,8.0
2025-12-03,Andhra Pradesh,prakasam,523292,2.0,9.0
2025-12-03,Andhra Pradesh,prakasam,523304,2.0,24.0
2025-12-03,Andhra Pradesh,prakasam,523320,1.0,10.0
2025-12-03,Andhra Pradesh,prakasam,523326,4.0,12.0
2025-12-03,Andhra Pradesh,prakasam,523331,3.0,15.0
2025-12-03,Andhra Pradesh,prakasam,523335,2.0,4.0
2025-12-03,Andhra Pradesh,prakasam,523367,1.0,5.0
2025-12-03,Andhra Pradesh,rangareddi,500005,0.0,11.0
2025-12-03,Andhra Pradesh,rangareddi,500015,1.0,2.0
2025-12-03,Andhra Pradesh,rangareddi,500018,5.0,32.0
2025-12-03,Andhra Pradesh,rangareddi,500019,0.0,6.0
2025-12-03,Andhra Pradesh,rangareddi,500032,1.0,2.0
2025-12-03,Andhra Pradesh,rangareddi,500092,1.0,7.0
2025-12-03,Andhra Pradesh,rangareddi,500098,0.0,3.0
2025-12-03,Andhra Pradesh,rangareddi,501101,0.0,1.0
2025-12-03,Andhra Pradesh,rangareddi,501301,2.0,4.0
2025-12-03,Andhra Pradesh,rangareddi,501401,0.0,4.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,523281,0.0,1.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524002,0.0,18.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524306,0.0,1.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524307,0.0,1.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524309,0.0,2.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524310,0.0,2.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524313,0.0,2.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524318,0.0,2.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524323,0.0,1.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524344,0.0,1.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524366,0.0,2.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524405,0.0,1.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524408,0.0,2.0
2025-12-03,Andhra Pradesh,sri potti sriramulu nellore,524409,0.0,1.0
2025-12-03,Andhra Pradesh,sri sathya sai,515124,0.0,2.0
2025-12-03,Andhra Pradesh,sri sathya sai,515159,0.0,1.0
2025-12-03,Andhra Pradesh,sri sathya sai,515286,1.0,3.0
2025-12-03,Andhra Pradesh,sri sathya sai,515301,0.0,1.0
2025-12-03,Andhra Pradesh,sri sathya sai,515541,0.0,2.0
2025-12-03,Andhra Pradesh,sri sathya sai,515551,1.0,4.0
2025-12-03,Andhra Pradesh,sri sathya sai,515651,0.0,1.0
2025-12-03,Andhra Pradesh,sri sathya sai,515671,2.0,21.0
2025-12-03,Andhra Pradesh,srikakulam,532201,8.0,22.0
2025-12-03,Andhra Pradesh,srikakulam,532284,2.0,6.0
2025-12-03,Andhra Pradesh,srikakulam,532290,2.0,13.0
2025-12-03,Andhra Pradesh,srikakulam,532403,3.0,15.0
2025-12-03,Andhra Pradesh,srikakulam,532406,0.0,2.0
2025-12-03,Andhra Pradesh,srikakulam,532421,5.0,33.0
2025-12-03,Andhra Pradesh,srikakulam,532427,0.0,3.0
2025-12-03,Andhra Pradesh,srikakulam,532458,2.0,9.0
2025-12-03,Andhra Pradesh,srikakulam,532459,2.0,6.0
2025-12-03,Andhra Pradesh,srikakulam,532460,1.0,9.0
2025-12-03,Andhra Pradesh,tirupati,517112,1.0,6.0
2025-12-03,Andhra Pradesh,tirupati,517501,3.0,33.0
2025-12-03,Andhra Pradesh,tirupati,517502,1.0,5.0
2025-12-03,Andhra Pradesh,tirupati,517561,0.0,3.0
2025-12-03,Andhra Pradesh,tirupati,517581,0.0,3.0
2025-12-03,Andhra Pradesh,tirupati,517587,0.0,3.0
2025-12-03,Andhra Pradesh,tirupati,517588,0.0,2.0
2025-12-03,Andhra Pradesh,tirupati,517640,1.0,2.0
2025-12-03,Andhra Pradesh,tirupati,524126,0.0,1.0
2025-12-03,Andhra Pradesh,tirupati,524132,1.0,7.0
2025-12-03,Andhra Pradesh,tirupati,524402,0.0,1.0
2025-12-03,Andhra Pradesh,tirupati,524403,0.0,1.0
2025-12-03,Andhra Pradesh,tirupati,524404,0.0,1.0
2025-12-03,Andhra Pradesh,tirupati,524412,2.0,2.0
2025-12-03,Andhra Pradesh,visakhapatnam,530007,1.0,25.0
2025-12-03,Andhra Pradesh,visakhapatnam,530008,1.0,21.0
2025-12-03,Andhra Pradesh,visakhapatnam,530014,0.0,1.0
2025-12-03,Andhra Pradesh,visakhapatnam,530020,0.0,9.0
2025-12-03,Andhra Pradesh,visakhapatnam,530022,2.0,5.0
2025-12-03,Andhra Pradesh,visakhapatnam,530028,2.0,4.0
2025-12-03,Andhra Pradesh,visakhapatnam,530031,1.0,2.0
2025-12-03,Andhra Pradesh,visakhapatnam,530032,0.0,2.0
2025-12-03,Andhra Pradesh,visakhapatnam,530043,1.0,4.0
2025-12-03,Andhra Pradesh,visakhapatnam,530048,1.0,24.0
2025-12-03,Andhra Pradesh,visakhapatnam,531022,0.0,4.0
2025-12-03,Andhra Pradesh,visakhapatnam,531034,1.0,9.0
2025-12-03,Andhra Pradesh,visakhapatnam,531060,1.0,3.0
2025-12-03,Andhra Pradesh,visakhapatnam,531075,0.0,4.0
2025-12-03,Andhra Pradesh,visakhapatnam,531082,0.0,3.0
2025-12-03,Andhra Pradesh,visakhapatnam,531083,2.0,10.0
2025-12-03,Andhra Pradesh,visakhapatnam,531105,0.0,3.0
2025-12-03,Andhra Pradesh,visakhapatnam,531114,1.0,17.0
2025-12-03,Andhra Pradesh,visakhapatnam,531162,4.0,11.0
2025-12-03,Andhra Pradesh,vizianagaram,535125,0.0,8.0
2025-12-03,Andhra Pradesh,vizianagaram,535126,1.0,5.0
2025-12-03,Andhra Pradesh,vizianagaram,535213,0.0,3.0
2025-12-03,Andhra Pradesh,vizianagaram,535214,0.0,4.0
2025-12-03,Andhra Pradesh,vizianagaram,535218,1.0,7.0
2025-12-03,Andhra Pradesh,vizianagaram,535220,0.0,6.0
2025-12-03,Andhra Pradesh,vizianagaram,535270,2.0,12.0
2025-12-03,Andhra Pradesh,vizianagaram,535524,1.0,4.0
2025-12-03,Andhra Pradesh,vizianagaram,535525,0.0,2.0
2025-12-03,Andhra Pradesh,vizianagaram,535527,0.0,4.0
2025-12-03,Andhra Pradesh,vizianagaram,535547,1.0,15.0
2025-12-03,Andhra Pradesh,vizianagaram,535591,0.0,24.0
2025-12-03,Andhra Pradesh,warangal,506005,0.0,10.0
2025-12-03,Andhra Pradesh,warangal,506135,0.0,7.0
2025-12-03,Andhra Pradesh,warangal,506143,0.0,2.0
2025-12-03,Andhra Pradesh,warangal,506165,1.0,6.0
2025-12-03,Andhra Pradesh,warangal,506167,0.0,9.0
2025-12-03,Andhra Pradesh,warangal,506168,0.0,2.0
2025-12-03,Andhra Pradesh,warangal,506224,0.0,1.0
2025-12-03,Andhra Pradesh,warangal,506313,2.0,14.0
2025-12-03,Andhra Pradesh,warangal,506343,1.0,5.0
2025-12-03,Andhra Pradesh,warangal,506349,0.0,6.0
2025-12-03,Andhra Pradesh,warangal,506352,0.0,3.0
2025-12-03,Andhra Pradesh,warangal,506369,0.0,1.0
2025-12-03,Andhra Pradesh,warangal,506370,1.0,3.0
2025-12-03,Andhra Pradesh,west godavari,534004,0.0,12.0
2025-12-03,Andhra Pradesh,west godavari,534005,1.0,8.0
2025-12-03,Andhra Pradesh,west godavari,534126,0.0,4.0
2025-12-03,Andhra Pradesh,west godavari,534134,3.0,10.0
2025-12-03,Andhra Pradesh,west godavari,534145,1.0,9.0
2025-12-03,Andhra Pradesh,west godavari,534201,7.0,31.0
2025-12-03,Andhra Pradesh,west godavari,534202,1.0,12.0
2025-12-03,Andhra Pradesh,west godavari,534210,0.0,2.0
2025-12-03,Andhra Pradesh,west godavari,534227,0.0,4.0
2025-12-03,Andhra Pradesh,west godavari,534239,0.0,6.0
2025-12-03,Andhra Pradesh,west godavari,534244,0.0,5.0
2025-12-03,Andhra Pradesh,west godavari,534260,3.0,34.0
2025-12-03,Andhra Pradesh,west godavari,534301,0.0,22.0
2025-12-03,Andhra Pradesh,west godavari,534329,1.0,4.0
2025-12-03,Andhra Pradesh,west godavari,534330,2.0,6.0
2025-12-03,Andhra Pradesh,west godavari,534340,1.0,6.0
2025-12-03,Andhra Pradesh,west godavari,534350,0.0,12.0
2025-12-03,Andhra Pradesh,west godavari,534425,1.0,10.0
2025-12-03,Andhra Pradesh,west godavari,534437,0.0,1.0
2025-12-03,Andhra Pradesh,west godavari,534449,0.0,6.0
2025-12-03,Andhra Pradesh,west godavari,534451,0.0,5.0
2025-12-03,Andhra Pradesh,west godavari,534452,0.0,4.0
2025-12-03,Andhra Pradesh,west godavari,534462,3.0,4.0
2025-12-03,Andhra Pradesh,y. s. r,516213,2.0,1.0
2025-12-03,Andhra Pradesh,y. s. r,516218,0.0,2.0
2025-12-03,Andhra Pradesh,y. s. r,516227,1.0,4.0
2025-12-03,Arunachal Pradesh,changlang,792120,1.0,1.0
2025-12-03,Arunachal Pradesh,dibang valley,792101,0.0,1.0
2025-12-03,Arunachal Pradesh,lohit,792001,2.0,15.0
2025-12-03,Arunachal Pradesh,lohit,792103,0.0,1.0
2025-12-03,Arunachal Pradesh,longding,792130,0.0,1.0
2025-12-03,Arunachal Pradesh,lower siang,791125,0.0,1.0
2025-12-03,Arunachal Pradesh,lower subansiri,791120,1.0,7.0
2025-12-03,Arunachal Pradesh,namsai,792105,0.0,1.0
2025-12-03,Arunachal Pradesh,pakke kessang,790103,0.0,2.0
2025-12-03,Arunachal Pradesh,papum pare,791110,3.0,11.0
2025-12-03,Arunachal Pradesh,papum pare,791112,0.0,6.0
2025-12-03,Arunachal Pradesh,papum pare,791113,0.0,5.0
2025-12-03,Arunachal Pradesh,papum pare,791123,2.0,0.0
2025-12-03,Arunachal Pradesh,siang,791001,0.0,1.0
2025-12-02,West Bengal,bardhaman,713126,0.0,1.0
2025-12-02,West Bengal,bardhaman,713147,0.0,4.0
2025-12-02,West Bengal,bardhaman,713151,0.0,1.0
2025-12-02,West Bengal,bardhaman,713160,0.0,2.0
2025-12-02,West Bengal,bardhaman,713204,0.0,3.0
2025-12-02,West Bengal,bardhaman,713302,0.0,7.0
2025-12-02,West Bengal,bardhaman,713305,0.0,2.0
2025-12-02,West Bengal,bardhaman,713334,0.0,2.0
2025-12-02,West Bengal,bardhaman,713371,0.0,1.0
2025-12-02,West Bengal,bardhaman,713407,0.0,11.0
2025-12-02,West Bengal,bardhaman,713409,0.0,16.0
2025-12-02,West Bengal,bardhaman,713424,0.0,4.0
2025-12-02,West Bengal,bardhaman,713426,0.0,5.0
2025-12-02,West Bengal,bardhaman,713519,0.0,19.0
2025-12-02,West Bengal,birbhum,731124,2.0,31.0
2025-12-02,West Bengal,birbhum,731128,0.0,1.0
2025-12-02,West Bengal,birbhum,731129,3.0,12.0
2025-12-02,West Bengal,birbhum,731131,0.0,2.0
2025-12-02,West Bengal,birbhum,731132,3.0,22.0
2025-12-02,West Bengal,birbhum,731139,0.0,1.0
2025-12-02,West Bengal,birbhum,731237,1.0,43.0
2025-12-02,West Bengal,birbhum,731240,0.0,23.0
2025-12-02,West Bengal,birbhum,731241,1.0,6.0
2025-12-02,West Bengal,cooch behar,735210,0.0,7.0
2025-12-02,West Bengal,cooch behar,736134,7.0,37.0
2025-12-02,West Bengal,cooch behar,736135,4.0,105.0
2025-12-02,West Bengal,cooch behar,736145,0.0,14.0
2025-12-02,West Bengal,cooch behar,736167,0.0,11.0
2025-12-02,West Bengal,cooch behar,736168,1.0,11.0
2025-12-02,West Bengal,cooch behar,736174,2.0,1.0
2025-12-02,West Bengal,cooch behar,736180,1.0,6.0
2025-12-02,West Bengal,cooch behar,736181,0.0,2.0
2025-12-02,West Bengal,dakshin dinajpur,733102,3.0,48.0
2025-12-02,West Bengal,dakshin dinajpur,733155,0.0,4.0
2025-12-02,West Bengal,darjeeling,734004,1.0,18.0
2025-12-02,West Bengal,darjeeling,734220,0.0,4.0
2025-12-02,West Bengal,darjeeling,734319,0.0,3.0
2025-12-02,West Bengal,darjeeling,734503,0.0,1.0
2025-12-02,West Bengal,darjiling,734423,0.0,5.0
2025-12-02,West Bengal,darjiling,734426,1.0,15.0
2025-12-02,West Bengal,east midnapore,721139,0.0,4.0
2025-12-02,West Bengal,east midnapore,721433,0.0,4.0
2025-12-02,West Bengal,east midnapore,721441,1.0,4.0
2025-12-02,West Bengal,east midnapore,721447,0.0,7.0
2025-12-02,West Bengal,east midnapore,721449,0.0,1.0
2025-12-02,West Bengal,east midnapore,721454,0.0,7.0
2025-12-02,West Bengal,east midnapore,721456,0.0,8.0
2025-12-02,West Bengal,east midnapore,721646,0.0,1.0
2025-12-02,West Bengal,hooghly,712136,0.0,1.0
2025-12-02,West Bengal,haora,711101,0.0,59.0
2025-12-02,West Bengal,haora,711113,0.0,11.0
2025-12-02,West Bengal,haora,711201,0.0,13.0
2025-12-02,West Bengal,haora,711204,0.0,12.0
2025-12-02,West Bengal,haora,711322,0.0,42.0
2025-12-02,West Bengal,haora,711325,0.0,2.0
2025-12-02,West Bengal,haora,711410,0.0,20.0
2025-12-02,West Bengal,haora,711414,0.0,9.0
2025-12-02,West Bengal,hooghly,712103,1.0,21.0
2025-12-02,West Bengal,hooghly,712105,0.0,9.0
2025-12-02,West Bengal,hooghly,712121,0.0,9.0
2025-12-02,West Bengal,hooghly,712123,1.0,33.0
2025-12-02,West Bengal,hooghly,712136,2.0,34.0
2025-12-02,West Bengal,hooghly,712138,0.0,13.0
2025-12-02,West Bengal,hooghly,712147,2.0,27.0
2025-12-02,West Bengal,hooghly,712203,0.0,8.0
2025-12-02,West Bengal,hooghly,712204,0.0,3.0
2025-12-02,West Bengal,hooghly,712222,1.0,24.0
2025-12-02,West Bengal,hooghly,712301,0.0,32.0
2025-12-02,West Bengal,hooghly,712304,1.0,5.0
2025-12-02,West Bengal,hooghly,712405,0.0,54.0
2025-12-02,West Bengal,hooghly,712409,1.0,50.0
2025-12-02,West Bengal,hooghly,712411,1.0,2.0
2025-12-02,West Bengal,hooghly,712419,0.0,2.0
2025-12-02,West Bengal,hooghly,712424,0.0,5.0
2025-12-02,West Bengal,hooghly,712504,0.0,6.0
2025-12-02,West Bengal,hooghly,712513,0.0,14.0
2025-12-02,West Bengal,hooghly,712616,0.0,18.0
2025-12-02,West Bengal,hooghly,712617,0.0,12.0
2025-12-02,West Bengal,hooghly,712707,0.0,6.0
2025-12-02,West Bengal,hooghly,721232,0.0,2.0
2025-12-02,West Bengal,howrah,711107,0.0,8.0
2025-12-02,West Bengal,howrah,711112,0.0,6.0
2025-12-02,West Bengal,howrah,711115,1.0,4.0
2025-12-02,West Bengal,howrah,711206,0.0,3.0
2025-12-02,West Bengal,howrah,711226,2.0,9.0
2025-12-02,West Bengal,howrah,711301,5.0,24.0
2025-12-02,West Bengal,howrah,711305,0.0,1.0
2025-12-02,West Bengal,howrah,711312,7.0,72.0
2025-12-02,West Bengal,howrah,711313,0.0,5.0
2025-12-02,West Bengal,howrah,712408,0.0,5.0
2025-12-02,West Bengal,hugli,712223,0.0,1.0
2025-12-02,West Bengal,hugli,712232,0.0,1.0
2025-12-02,West Bengal,hugli,712248,0.0,3.0
2025-12-02,West Bengal,jalpaiguri,734008,0.0,9.0
2025-12-02,West Bengal,jalpaiguri,735101,1.0,26.0
2025-12-02,West Bengal,jalpaiguri,735122,0.0,14.0
2025-12-02,West Bengal,jalpaiguri,735134,1.0,6.0
2025-12-02,West Bengal,jalpaiguri,735137,0.0,4.0
2025-12-02,West Bengal,jalpaiguri,735138,0.0,3.0
2025-12-02,West Bengal,jalpaiguri,735201,0.0,1.0
2025-12-02,West Bengal,jalpaiguri,735203,0.0,2.0
2025-12-02,West Bengal,jalpaiguri,735216,2.0,32.0
2025-12-02,West Bengal,jalpaiguri,735218,0.0,33.0
2025-12-02,West Bengal,jalpaiguri,735221,0.0,26.0
2025-12-02,West Bengal,jalpaiguri,735222,1.0,12.0
2025-12-02,West Bengal,jalpaiguri,735224,5.0,78.0
2025-12-02,West Bengal,jalpaiguri,735234,0.0,1.0
2025-12-02,West Bengal,jalpaiguri,735238,0.0,1.0
2025-12-02,West Bengal,jalpaiguri,736182,0.0,72.0
2025-12-02,West Bengal,jhargram,721121,0.0,3.0
2025-12-02,West Bengal,jhargram,721253,0.0,1.0
2025-12-02,West Bengal,jhargram,721501,0.0,1.0
2025-12-02,West Bengal,jhargram,721502,0.0,1.0
2025-12-02,West Bengal,jhargram,721503,0.0,1.0
2025-12-02,West Bengal,jhargram,722134,1.0,0.0
2025-12-02,West Bengal,kalimpong,734301,0.0,10.0
2025-12-02,West Bengal,koch bihar,735122,0.0,11.0
2025-12-02,West Bengal,koch bihar,735224,0.0,2.0
2025-12-02,West Bengal,koch bihar,735301,0.0,1.0
2025-12-02,West Bengal,koch bihar,736131,0.0,9.0
2025-12-02,West Bengal,koch bihar,736146,0.0,34.0
2025-12-02,West Bengal,koch bihar,736158,0.0,20.0
2025-12-02,West Bengal,koch bihar,736165,0.0,12.0
2025-12-02,West Bengal,koch bihar,736168,0.0,3.0
2025-12-02,West Bengal,koch bihar,736169,0.0,2.0
2025-12-02,West Bengal,koch bihar,736176,0.0,8.0
2025-12-02,West Bengal,kolkata,700009,0.0,54.0
2025-12-02,West Bengal,kolkata,700031,0.0,7.0
2025-12-02,West Bengal,kolkata,700035,0.0,1.0
2025-12-02,West Bengal,kolkata,700041,0.0,7.0
2025-12-02,West Bengal,kolkata,700044,2.0,12.0
2025-12-02,West Bengal,kolkata,700067,0.0,32.0
2025-12-02,West Bengal,kolkata,700073,0.0,12.0
2025-12-02,West Bengal,kolkata,700091,0.0,1.0
2025-12-02,West Bengal,kolkata,700107,0.0,14.0
2025-12-02,West Bengal,malda,742202,0.0,2.0
2025-12-02,West Bengal,malda,732101,1.0,42.0
2025-12-02,West Bengal,malda,732121,4.0,43.0
2025-12-02,West Bengal,malda,732140,16.0,129.0
2025-12-02,West Bengal,malda,732202,4.0,56.0
2025-12-02,West Bengal,malda,732211,2.0,18.0
2025-12-02,West Bengal,malda,732216,0.0,14.0
2025-12-02,West Bengal,malda,733124,1.0,26.0
2025-12-02,West Bengal,maldah,732121,0.0,2.0
2025-12-02,West Bengal,maldah,732123,2.0,50.0
2025-12-02,West Bengal,maldah,732143,0.0,6.0
2025-12-02,West Bengal,murshidabad,731219,0.0,4.0
2025-12-02,West Bengal,murshidabad,742101,0.0,33.0
2025-12-02,West Bengal,murshidabad,742103,0.0,17.0
2025-12-02,West Bengal,murshidabad,742122,4.0,39.0
2025-12-02,West Bengal,murshidabad,742134,1.0,64.0
2025-12-02,West Bengal,murshidabad,742136,7.0,58.0
2025-12-02,West Bengal,murshidabad,742138,0.0,24.0
2025-12-02,West Bengal,murshidabad,742172,1.0,0.0
2025-12-02,West Bengal,murshidabad,742173,0.0,1.0
2025-12-02,West Bengal,murshidabad,742178,0.0,1.0
2025-12-02,West Bengal,murshidabad,742182,0.0,3.0
2025-12-02,West Bengal,murshidabad,742184,2.0,27.0
2025-12-02,West Bengal,murshidabad,742201,9.0,42.0
2025-12-02,West Bengal,murshidabad,742225,0.0,11.0
2025-12-02,West Bengal,murshidabad,742231,0.0,2.0
2025-12-02,West Bengal,murshidabad,742301,4.0,23.0
2025-12-02,West Bengal,murshidabad,742305,6.0,139.0
2025-12-02,West Bengal,murshidabad,742403,1.0,17.0
2025-12-02,West Bengal,murshidabad,742404,0.0,6.0
2025-12-02,West Bengal,murshidabad,742407,0.0,2.0
2025-12-02,West Bengal,nadia,741123,2.0,57.0
2025-12-02,West Bengal,nadia,741127,0.0,6.0
2025-12-02,West Bengal,nadia,741137,7.0,42.0
2025-12-02,West Bengal,nadia,741139,0.0,2.0
2025-12-02,West Bengal,nadia,741162,4.0,16.0
2025-12-02,West Bengal,nadia,741163,1.0,121.0
2025-12-02,West Bengal,nadia,741181,0.0,2.0
2025-12-02,West Bengal,nadia,741234,0.0,5.0
2025-12-02,West Bengal,nadia,741248,2.0,27.0
2025-12-02,West Bengal,nadia,741257,4.0,36.0
2025-12-02,West Bengal,nadia,741313,1.0,18.0
2025-12-02,West Bengal,nadia,741315,0.0,25.0
2025-12-02,West Bengal,nadia,741316,0.0,13.0
2025-12-02,West Bengal,nadia,741509,1.0,9.0
2025-12-02,West Bengal,nadia,743711,0.0,1.0
2025-12-02,West Bengal,north 24 parganas,700030,0.0,15.0
2025-12-02,West Bengal,north 24 parganas,700058,1.0,47.0
2025-12-02,West Bengal,north 24 parganas,700074,1.0,27.0
2025-12-02,West Bengal,north 24 parganas,700110,1.0,30.0
2025-12-02,West Bengal,north 24 parganas,700111,0.0,19.0
2025-12-02,West Bengal,north 24 parganas,700113,0.0,20.0
2025-12-02,West Bengal,north 24 parganas,700116,0.0,10.0
2025-12-02,West Bengal,north 24 parganas,700118,0.0,22.0
2025-12-02,West Bengal,north 24 parganas,700119,4.0,54.0
2025-12-02,West Bengal,north 24 parganas,700122,0.0,34.0
2025-12-02,West Bengal,north 24 parganas,700123,0.0,17.0
2025-12-02,West Bengal,north 24 parganas,700128,3.0,11.0
2025-12-02,West Bengal,north 24 parganas,700134,0.0,2.0
2025-12-02,West Bengal,north 24 parganas,700136,2.0,43.0
2025-12-02,West Bengal,north 24 parganas,700160,1.0,3.0
2025-12-02,West Bengal,north 24 parganas,700163,0.0,2.0
2025-12-02,West Bengal,north 24 parganas,743127,1.0,56.0
2025-12-02,West Bengal,north 24 parganas,743128,0.0,9.0
2025-12-02,West Bengal,north 24 parganas,743135,2.0,24.0
2025-12-02,West Bengal,north 24 parganas,743136,2.0,11.0
2025-12-02,West Bengal,north 24 parganas,743145,0.0,48.0
2025-12-02,West Bengal,north 24 parganas,743165,1.0,69.0
2025-12-02,West Bengal,north 24 parganas,743262,1.0,36.0
2025-12-02,West Bengal,north 24 parganas,743272,0.0,18.0
2025-12-02,West Bengal,north 24 parganas,743273,2.0,79.0
2025-12-02,West Bengal,north 24 parganas,743290,0.0,7.0
2025-12-02,West Bengal,north 24 parganas,743291,2.0,20.0
2025-12-02,West Bengal,north 24 parganas,743411,0.0,10.0
2025-12-02,West Bengal,north 24 parganas,743426,2.0,39.0
2025-12-02,West Bengal,north 24 parganas,743427,0.0,41.0
2025-12-02,West Bengal,north 24 parganas,743435,4.0,38.0
2025-12-02,West Bengal,north 24 parganas,743437,0.0,28.0
2025-12-02,West Bengal,north 24 parganas,743445,3.0,95.0
2025-12-02,West Bengal,north 24 parganas,743446,7.0,32.0
2025-12-02,West Bengal,north 24 parganas,743702,1.0,3.0
2025-12-02,West Bengal,north dinajpur,733128,0.0,17.0
2025-12-02,West Bengal,north twenty four parganas,700058,0.0,4.0
2025-12-02,West Bengal,north twenty four parganas,700121,0.0,13.0
